Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha
Azul;Azul;None;1.0;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:21:00;42.74;Sovalor;SoValor;58.333333333333336;58.333333333333336;2.792176;25.0;25.0;83.33333333333334;66.66666666666666;33.33333333333333;50.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.03];[1.79];[1.01];[1.85]
Azul;Azul;None;5.03;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:21:24;42.74;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;66.66666666666666;83.33333333333334;50.0;33.33333333333333;SemJogada;jogado;54.54545454545454;NaoJogou;[1.0];[2.51];[1.29];[1.25]
Roxo;Azul;None;2.58;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;18/03/2025;21:21:55;42.74;Sovalor;SoValor;50.0;50.0;3.735278;50.0;50.0;50.0;66.66666666666666;33.33333333333333;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[1.3];[2.63];[2.47];[4.49]
Azul;Roxo;None;5.37;Esta no Pague!;43.93939393939394;45.45454545454545;46.96969696969697;Coluna 6 Anterior não pagadora;18/03/2025;21:22:39;43.6;Sovalor;SoValor;50.0;50.0;1.9159080000000002;50.0;50.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;jogado;54.54545454545454;NaoJogou;[1.33];[4.24];[1.7];[2.37]
Azul;Azul;None;16.93;Esta no Pague!;43.93939393939394;43.93939393939394;46.96969696969697;Coluna 6 Anterior não pagadora;18/03/2025;21:22:55;43.6;Sovalor;SoValor;50.0;50.0;3.9877620000000005;75.0;50.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[3.76];[1.61];[1.56];[2.24]
Azul;Azul;None;1.34;Esta no Tome!!;45.45454545454545;43.93939393939394;45.45454545454545;Coluna 6 Anterior não pagadora;18/03/2025;21:23:16;41.8;Sovalor;SoValor;50.0;50.0;3.9877620000000005;50.0;75.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[1.0];[2.94];[1.24];[3.74]
Azul;Azul;None;1.34;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:23:36;40.0;Sovalor;SoValor;58.333333333333336;50.0;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;0.0;Red;NaoJogou;54.54545454545454;jogado;[5.03];[1.03];[1.79];[1.01]
Azul;Azul;None;3.71;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:23:54;42.66;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;50.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.58];[1.0];[2.51];[1.29]
Roxo;Azul;None;1.94;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:24:19;42.66;Sovalor;SoValor;50.0;50.0;2.755046;25.0;50.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;jogado;45.45454545454545;NaoJogou;[5.37];[1.3];[2.63];[2.47]
Azul;Roxo;None;1.0;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:24:32;40.86;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;50.0;33.33333333333333;0.0;16.666666666666664;Red;NaoJogou;45.45454545454545;jogado;[16.93];[1.33];[4.24];[1.7]
Azul;Azul;None;3.86;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:24:49;43.52;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.34];[3.76];[1.61];[1.56]
Azul;Azul;None;1.37;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:25:24;43.52;Sovalor;SoValor;50.0;41.66666666666667;2.866436;25.0;50.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[1.34];[1.0];[2.94];[1.24]
Azul;Azul;None;10.74;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:25:44;43.52;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;Green;NaoJogou;45.45454545454545;jogado;[3.71];[5.03];[1.03];[1.79]
Azul;Azul;None;1.52;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:26:10;44.38;Sovalor;SoValor;50.0;41.66666666666667;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[1.94];[2.58];[1.0];[2.51]
Roxo;Azul;None;1.4;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:26:30;42.58;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;Red;NaoJogou;54.54545454545454;jogado;[1.0];[5.37];[1.3];[2.63]
Azul;Roxo;None;5.48;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:27:23;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;25.0;33.33333333333333;50.0;16.666666666666664;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[3.86];[16.93];[1.33];[4.24]
Azul;Azul;None;39.89;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:27:38;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;4.069448;50.0;50.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.37];[1.34];[3.76];[1.61]
Azul;Azul;None;1.14;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:27:52;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;4.069448;50.0;50.0;33.33333333333333;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[10.74];[1.34];[1.0];[2.94]
Azul;Azul;None;1.37;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:28:12;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.52];[3.71];[5.03];[1.03]
Azul;Azul;None;2.09;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:28:44;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.4];[1.94];[2.58];[1.0]
Azul;Azul;None;1.37;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:29:23;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;66.66666666666666;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[39.89];[3.86];[16.93];[1.33]
Azul;Azul;None;15.07;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:29:40;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.14];[1.37];[1.34];[3.76]
Azul;Azul;None;1.39;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:30:04;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;66.66666666666666;66.66666666666666;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.37];[10.74];[1.34];[1.0]
Roxo;Azul;None;3.96;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:30:44;45.24;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;25.0;50.0;66.66666666666666;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[2.09];[1.52];[3.71];[5.03]
Azul;Roxo;None;9.43;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:31:12;45.24;Sovalor;SoValor;50.0;58.333333333333336;2.940696;75.0;50.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;jogado;54.54545454545454;NaoJogou;[1.05];[1.4];[1.94];[2.58]
Azul;Azul;None;3.58;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:31:25;43.44;Sovalor;SoValor;41.66666666666667;50.0;7.002718;75.0;75.0;33.33333333333333;50.0;16.666666666666664;0.0;Green;NaoJogou;45.45454545454545;jogado;[1.37];[5.48];[1.0];[5.37]
Azul;Azul;None;1.23;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:31:43;43.44;Sovalor;SoValor;50.0;41.66666666666667;2.658508;75.0;75.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[15.07];[39.89];[3.86];[16.93]
Azul;Azul;None;1.76;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:31:58;43.44;Sovalor;SoValor;58.333333333333336;50.0;None;50.0;75.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.39];[1.14];[1.37];[1.34]
Azul;Azul;None;1.15;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:32:27;43.44;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;33.33333333333333;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.96];[1.37];[10.74];[1.34]
Roxo;Azul;None;5.71;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:32:52;43.44;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;jogado;54.54545454545454;NaoJogou;[9.43];[2.09];[1.52];[3.71]
Azul;Roxo;None;2.1;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:33:37;41.64;Sovalor;SoValor;50.0;50.0;4.240246;25.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[3.58];[1.05];[1.4];[1.94]
Azul;Azul;None;23.22;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:33:52;44.3;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.23];[1.37];[5.48];[1.0]
Azul;Azul;None;1.18;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:34:17;44.3;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;jogado;36.36363636363637;NaoJogou;[1.76];[15.07];[39.89];[3.86]
Azul;Azul;None;1.9;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:34:22;42.5;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;Green;NaoJogou;45.45454545454545;jogado;[1.15];[1.39];[1.14];[1.37]
Azul;Azul;None;1.34;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:34:44;42.5;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[5.71];[3.96];[1.37];[10.74]
Roxo;Azul;None;2.29;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:35:07;42.5;Sovalor;SoValor;50.0;50.0;None;0.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;jogado;54.54545454545454;NaoJogou;[2.1];[9.43];[2.09];[1.52]
Azul;Roxo;None;1.64;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:35:26;40.7;Sovalor;SoValor;58.333333333333336;50.0;None;0.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[23.22];[3.58];[1.05];[1.4]
Azul;Azul;None;3.1;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:35:41;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.18];[1.23];[1.37];[5.48]
Azul;Azul;None;1.5;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:35:54;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;2.30206;25.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.9];[1.76];[15.07];[39.89]
Azul;Azul;None;1.08;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:36:05;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.34];[1.15];[1.39];[1.14]
Roxo;Azul;None;1.09;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:36:17;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.29];[5.71];[3.96];[1.37]
Roxo;Roxo;None;1.29;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;18/03/2025;21:36:43;43.36;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;0.0;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.64];[2.1];[9.43];[2.09]
Azul;Roxo;None;3.01;Esta no Tome!!;51.515151515151516;53.03030303030303;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:36:57;43.36;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[3.1];[23.22];[3.58];[1.05]
Azul;Azul;None;1.51;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:37:39;43.36;Sovalor;SoValor;75.0;66.66666666666666;2.235226;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.5];[1.18];[1.23];[1.37]
Azul;Azul;None;15.27;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:38:07;43.36;Sovalor;SoValor;66.66666666666666;75.0;None;50.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.08];[1.9];[1.76];[15.07]
Azul;Azul;None;4.15;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:38:55;43.36;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;75.0;50.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.09];[1.34];[1.15];[1.39]
Roxo;Azul;None;25.12;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:39:12;43.36;Sovalor;SoValor;50.0;58.333333333333336;3.0817900000000003;75.0;75.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.29];[2.29];[5.71];[3.96]
Roxo;Roxo;None;1.5;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:39:24;43.36;Sovalor;SoValor;58.333333333333336;50.0;3.0817900000000003;75.0;75.0;0.0;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.01];[1.64];[2.1];[9.43]
Azul;Roxo;None;1.27;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:39:39;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;75.0;16.666666666666664;0.0;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.51];[3.1];[23.22];[3.58]
Azul;Azul;None;1.33;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:39:58;43.36;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;50.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[15.27];[1.5];[1.18];[1.23]
Azul;Azul;None;2.11;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:40:15;43.36;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;0.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[4.15];[1.08];[1.9];[1.76]
Azul;Azul;None;1.37;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;18/03/2025;21:40:34;43.36;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;50.0;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[25.12];[1.09];[1.34];[1.15]
Roxo;Azul;None;2.01;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:41:08;43.36;Sovalor;SoValor;50.0;58.333333333333336;None;0.0;0.0;50.0;50.0;0.0;0.0;SemJogada;jogado;54.54545454545454;NaoJogou;[1.5];[1.29];[2.29];[5.71]
Roxo;Roxo;None;8.45;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;18/03/2025;21:42:06;43.36;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;0.0;50.0;50.0;0.0;0.0;Green;NaoJogou;45.45454545454545;jogado;[1.27];[3.01];[1.64];[2.1]
Azul;Roxo;None;54.35;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:42:24;44.22;Sovalor;SoValor;41.66666666666667;41.66666666666667;6.27497;50.0;25.0;33.33333333333333;50.0;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.33];[1.51];[3.1];[23.22]
Azul;Azul;None;1.76;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:42:48;44.22;Sovalor;SoValor;41.66666666666667;41.66666666666667;6.27497;50.0;50.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;jogado;36.36363636363637;NaoJogou;[2.11];[15.27];[1.5];[1.18]
Azul;Azul;None;1.05;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:43:08;45.08;Sovalor;SoValor;50.0;41.66666666666667;None;50.0;50.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;Red;NaoJogou;45.45454545454545;jogado;[1.37];[4.15];[1.08];[1.9]
Azul;Azul;None;6.44;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:43:30;45.08;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.01];[25.12];[1.09];[1.34]
Roxo;Azul;None;2.64;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:43:54;45.08;Sovalor;SoValor;50.0;50.0;4.782344;25.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;jogado;54.54545454545454;NaoJogou;[8.45];[1.5];[1.29];[2.29]
Azul;Roxo;None;1.07;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:44:07;45.94;Sovalor;SoValor;50.0;50.0;1.9604640000000002;25.0;25.0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;Red;NaoJogou;45.45454545454545;jogado;[54.35];[1.27];[3.01];[1.64]
Azul;Azul;None;3.88;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;18/03/2025;21:44:22;45.94;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.76];[1.33];[1.51];[3.1]
Azul;Azul;None;1.35;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:44:47;45.94;Sovalor;SoValor;41.66666666666667;41.66666666666667;2.8812879999999996;25.0;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;jogado;36.36363636363637;NaoJogou;[1.05];[2.11];[15.27];[1.5]
Azul;Azul;None;2.73;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;18/03/2025;21:45:03;44.14;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;Green;NaoJogou;45.45454545454545;jogado;[6.44];[1.37];[4.15];[1.08]
